Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
12/01/2021,47037,48,Davidson County,TN,97.9,"468,194",67.4,,,"459,851",77.4,"433,948",78.7,"81,438",93.6,"412,351",59.4,,,,,"412,046",69.4,"390,245",70.8,"75,685",87,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/30/2021,47037,48,Davidson County,TN,97.9,"467,357",67.3,,,"459,462",77.4,"433,588",78.7,"81,392",93.5,"411,938",59.3,,,,,"411,796",69.4,"390,026",70.8,"75,657",86.9,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/29/2021,47037,48,Davidson County,TN,97.9,"466,253",67.2,,,"458,806",77.3,"432,982",78.6,"81,332",93.5,"411,337",59.3,,,,,"411,224",69.3,"389,517",70.7,"75,537",86.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/28/2021,47037,48,Davidson County,TN,97.9,"464,146",66.9,,,"457,466",77,"431,735",78.3,"81,247",93.4,"410,530",59.1,,,,,"410,419",69.1,"388,778",70.5,"75,447",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/27/2021,47037,47,Davidson County,TN,97.9,"464,146",66.9,,,"457,466",77,"431,735",78.3,"81,247",93.4,"410,530",59.1,,,,,"410,419",69.1,"388,778",70.5,"75,447",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/26/2021,47037,47,Davidson County,TN,97.9,"464,146",66.9,,,"457,466",77,"431,735",78.3,"81,247",93.4,"410,530",59.1,,,,,"410,419",69.1,"388,778",70.5,"75,447",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/25/2021,47037,47,Davidson County,TN,97.9,"464,146",66.9,,,"457,466",77,"431,735",78.3,"81,247",93.4,"410,530",59.1,,,,,"410,419",69.1,"388,778",70.5,"75,447",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/24/2021,47037,47,Davidson County,TN,97.9,"464,146",66.9,,,"457,466",77,"431,735",78.3,"81,247",93.4,"410,530",59.1,,,,,"410,419",69.1,"388,778",70.5,"75,447",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/23/2021,47037,47,Davidson County,TN,97.9,"463,301",66.7,,,"457,057",77,"431,371",78.3,"81,218",93.3,"410,247",59.1,,,,,"410,141",69.1,"388,519",70.5,"75,408",86.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/22/2021,47037,47,Davidson County,TN,97.9,"461,212",66.4,,,"455,973",76.8,"430,342",78.1,"81,086",93.2,"409,500",59,,,,,"409,394",68.9,"387,834",70.4,"75,333",86.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/21/2021,47037,47,Davidson County,TN,97.9,"461,188",66.4,,,"455,949",76.8,"430,319",78.1,"81,086",93.2,"409,499",59,,,,,"409,393",68.9,"387,833",70.4,"75,333",86.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/20/2021,47037,46,Davidson County,TN,97.9,"461,130",66.4,,,"455,892",76.8,"430,262",78.1,"81,082",93.2,"409,490",59,,,,,"409,384",68.9,"387,824",70.4,"75,333",86.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/19/2021,47037,46,Davidson County,TN,97.9,"460,226",66.3,,,"455,372",76.7,"429,764",78,"81,029",93.1,"409,081",58.9,,,,,"408,975",68.9,"387,432",70.3,"75,256",86.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/18/2021,47037,46,Davidson County,TN,97.9,"459,296",66.2,,,"454,942",76.6,"429,363",77.9,"80,976",93.1,"408,677",58.9,,,,,"408,602",68.8,"387,080",70.2,"75,199",86.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/17/2021,47037,46,Davidson County,TN,97.9,"458,190",66,,,"454,437",76.5,"428,908",77.8,"80,931",93,"408,284",58.8,,,,,"408,243",68.8,"386,751",70.2,"75,151",86.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/16/2021,47037,46,Davidson County,TN,97.9,"456,740",65.8,,,"453,453",76.4,"427,983",77.7,"80,798",92.8,"407,238",58.7,,,,,"407,209",68.6,"385,790",70,"75,057",86.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/15/2021,47037,46,Davidson County,TN,97.9,"454,145",65.4,,,"452,400",76.2,"426,996",77.5,"80,680",92.7,"406,499",58.6,,,,,"406,474",68.5,"385,126",69.9,"74,988",86.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/14/2021,47037,46,Davidson County,TN,97.9,"454,113",65.4,,,"452,372",76.2,"426,969",77.5,"80,679",92.7,"406,497",58.6,,,,,"406,472",68.5,"385,124",69.9,"74,988",86.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/13/2021,47037,45,Davidson County,TN,97.9,"454,074",65.4,,,"452,334",76.2,"426,931",77.5,"80,676",92.7,"406,491",58.6,,,,,"406,466",68.5,"385,118",69.9,"74,988",86.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/12/2021,47037,45,Davidson County,TN,97.9,"453,152",65.3,,,"451,967",76.1,"426,609",77.4,"80,632",92.7,"406,176",58.5,,,,,"406,153",68.4,"384,849",69.8,"74,942",86.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/11/2021,47037,45,Davidson County,TN,97.9,"452,247",65.2,,,"451,548",76,"426,215",77.3,"80,575",92.6,"405,809",58.5,,,,,"405,786",68.3,"384,504",69.8,"74,900",86.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/10/2021,47037,45,Davidson County,TN,97.9,"451,179",65,,,"451,052",76,"425,751",77.3,"80,525",92.5,"405,442",58.4,,,,,"405,420",68.3,"384,165",69.7,"74,851",86,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/09/2021,47037,45,Davidson County,TN,97.9,"449,626",64.8,,,"449,525",75.7,"424,380",77,"80,415",92.4,"400,715",57.7,,,,,"400,697",67.5,"380,017",69,"74,572",85.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/08/2021,47037,45,Davidson County,TN,97.9,"448,396",64.6,,,"448,328",75.5,"423,255",76.8,"80,275",92.2,"399,605",57.6,,,,,"399,587",67.3,"379,021",68.8,"74,460",85.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/07/2021,47037,45,Davidson County,TN,97.9,"448,358",64.6,,,"448,290",75.5,"423,218",76.8,"80,269",92.2,"399,597",57.6,,,,,"399,579",67.3,"379,013",68.8,"74,459",85.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/06/2021,47037,44,Davidson County,TN,97.9,"448,312",64.6,,,"448,244",75.5,"423,172",76.8,"80,263",92.2,"399,588",57.6,,,,,"399,570",67.3,"379,004",68.8,"74,457",85.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/05/2021,47037,44,Davidson County,TN,97.9,"447,931",64.5,,,"447,880",75.4,"422,827",76.7,"80,213",92.2,"399,271",57.5,,,,,"399,254",67.2,"378,711",68.7,"74,413",85.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/04/2021,47037,44,Davidson County,TN,97.9,"447,583",64.5,,,"447,532",75.4,"422,520",76.7,"80,175",92.1,"398,908",57.5,,,,,"398,891",67.2,"378,407",68.7,"74,369",85.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/03/2021,47037,44,Davidson County,TN,97.9,"447,200",64.4,,,"447,149",75.3,"422,156",76.6,"80,118",92.1,"398,601",57.4,,,,,"398,584",67.1,"378,120",68.6,"74,335",85.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/02/2021,47037,44,Davidson County,TN,97.9,"446,841",64.4,,,"446,790",75.2,"421,832",76.5,"80,058",92,"398,285",57.4,,,,,"398,268",67.1,"377,845",68.6,"74,291",85.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
11/01/2021,47037,44,Davidson County,TN,97.9,"445,822",64.2,,,"445,771",75.1,"420,915",76.4,"79,913",91.8,"397,347",57.2,,,,,"397,330",66.9,"377,029",68.4,"74,189",85.3,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/31/2021,47037,44,Davidson County,TN,97.9,"445,796",64.2,,,"445,745",75.1,"420,889",76.4,"79,910",91.8,"397,341",57.2,,,,,"397,324",66.9,"377,023",68.4,"74,188",85.3,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/30/2021,47037,43,Davidson County,TN,97.9,"445,698",64.2,,,"445,647",75.1,"420,791",76.4,"79,892",91.8,"397,330",57.2,,,,,"397,313",66.9,"377,012",68.4,"74,186",85.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/29/2021,47037,43,Davidson County,TN,97.9,"445,200",64.1,,,"445,149",75,"420,324",76.3,"79,797",91.7,"396,934",57.2,,,,,"396,917",66.8,"376,647",68.3,"74,129",85.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/28/2021,47037,43,Davidson County,TN,97.9,"444,741",64.1,,,"444,691",74.9,"419,890",76.2,"79,676",91.6,"396,554",57.1,,,,,"396,537",66.8,"376,294",68.3,"74,049",85.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/27/2021,47037,43,Davidson County,TN,97.9,"444,207",64,,,"444,158",74.8,"419,391",76.1,"79,575",91.4,"396,106",57.1,,,,,"396,089",66.7,"375,875",68.2,"73,982",85,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/26/2021,47037,43,Davidson County,TN,97.9,"443,796",63.9,,,"443,747",74.7,"419,000",76,"79,518",91.4,"395,775",57,,,,,"395,758",66.6,"375,565",68.2,"73,939",85,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/25/2021,47037,43,Davidson County,TN,97.9,"442,863",63.8,,,"442,814",74.6,"418,127",75.9,"79,403",91.2,"394,824",56.9,,,,,"394,807",66.5,"374,690",68,"73,829",84.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/24/2021,47037,43,Davidson County,TN,97.9,"442,844",63.8,,,"442,795",74.6,"418,108",75.9,"79,401",91.2,"394,819",56.9,,,,,"394,802",66.5,"374,685",68,"73,829",84.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/23/2021,47037,42,Davidson County,TN,97.9,"442,832",63.8,,,"442,783",74.6,"418,096",75.9,"79,399",91.2,"394,816",56.9,,,,,"394,799",66.5,"374,682",68,"73,829",84.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/22/2021,47037,42,Davidson County,TN,97.9,"442,450",63.7,,,"442,401",74.5,"417,741",75.8,"79,353",91.2,"394,418",56.8,,,,,"394,401",66.4,"374,308",67.9,"73,786",84.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/21/2021,47037,42,Davidson County,TN,97.9,"441,278",63.6,,,"441,230",74.3,"416,638",75.6,"79,242",91.1,"393,528",56.7,,,,,"393,512",66.3,"373,469",67.8,"73,707",84.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/20/2021,47037,42,Davidson County,TN,97.9,"440,891",63.5,,,"440,843",74.2,"416,283",75.5,"79,195",91,"393,138",56.6,,,,,"393,122",66.2,"373,110",67.7,"73,665",84.7,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/19/2021,47037,42,Davidson County,TN,97.9,"440,532",63.5,,,"440,484",74.2,"415,977",75.5,"79,174",91,"392,749",56.6,,,,,"392,733",66.1,"372,772",67.6,"73,626",84.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/18/2021,47037,42,Davidson County,TN,97.9,"439,428",63.3,,,"439,380",74,"415,004",75.3,"79,090",90.9,"391,531",56.4,,,,,"391,515",65.9,"371,671",67.4,"73,508",84.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/17/2021,47037,42,Davidson County,TN,97.9,"439,410",63.3,,,"439,362",74,"414,987",75.3,"79,087",90.9,"391,527",56.4,,,,,"391,511",65.9,"371,667",67.4,"73,508",84.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/16/2021,47037,41,Davidson County,TN,97.9,"439,387",63.3,,,"439,339",74,"414,964",75.3,"79,084",90.9,"391,516",56.4,,,,,"391,500",65.9,"371,656",67.4,"73,507",84.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/15/2021,47037,41,Davidson County,TN,97.9,"439,020",63.2,,,"438,972",73.9,"414,626",75.2,"79,054",90.8,"391,154",56.4,,,,,"391,138",65.9,"371,314",67.4,"73,460",84.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/14/2021,47037,41,Davidson County,TN,97.9,"438,536",63.2,,,"438,488",73.8,"414,195",75.2,"79,006",90.8,"390,630",56.3,,,,,"390,614",65.8,"370,834",67.3,"73,407",84.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/13/2021,47037,41,Davidson County,TN,97.9,"437,977",63.1,,,"437,929",73.8,"413,699",75.1,"78,967",90.7,"390,028",56.2,,,,,"390,012",65.7,"370,281",67.2,"73,357",84.3,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/12/2021,47037,41,Davidson County,TN,97.9,"437,604",63,,,"437,556",73.7,"413,375",75,"78,931",90.7,"389,591",56.1,,,,,"389,575",65.6,"369,894",67.1,"73,310",84.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/11/2021,47037,41,Davidson County,TN,97.9,"436,407",62.9,,,"436,359",73.5,"412,297",74.8,"78,831",90.6,"388,171",55.9,,,,,"388,155",65.4,"368,642",66.9,"73,181",84.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/10/2021,47037,41,Davidson County,TN,97.9,"436,396",62.9,,,"436,348",73.5,"412,286",74.8,"78,828",90.6,"388,167",55.9,,,,,"388,151",65.4,"368,638",66.9,"73,181",84.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/09/2021,47037,40,Davidson County,TN,97.9,"436,388",62.9,,,"436,340",73.5,"412,278",74.8,"78,826",90.6,"388,163",55.9,,,,,"388,147",65.4,"368,634",66.9,"73,181",84.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/08/2021,47037,40,Davidson County,TN,97.9,"435,929",62.8,,,"435,881",73.4,"411,852",74.7,"78,780",90.5,"387,564",55.8,,,,,"387,548",65.3,"368,085",66.8,"73,125",84,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/07/2021,47037,40,Davidson County,TN,97.9,"435,054",62.7,,,"435,006",73.3,"411,032",74.6,"78,688",90.4,"386,607",55.7,,,,,"386,591",65.1,"367,195",66.6,"73,027",83.9,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/06/2021,47037,40,Davidson County,TN,97.9,"434,731",62.6,,,"434,683",73.2,"410,758",74.5,"78,661",90.4,"386,252",55.6,,,,,"386,236",65,"366,889",66.6,"72,990",83.9,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/05/2021,47037,40,Davidson County,TN,97.9,"434,351",62.6,,,"434,303",73.1,"410,407",74.5,"78,616",90.3,"385,821",55.6,,,,,"385,805",65,"366,509",66.5,"72,942",83.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/04/2021,47037,40,Davidson County,TN,97.9,"432,552",62.3,,,"432,504",72.8,"408,749",74.2,"78,452",90.2,"383,424",55.2,,,,,"383,409",64.6,"364,356",66.1,"72,740",83.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/03/2021,47037,40,Davidson County,TN,97.9,"432,531",62.3,,,"432,483",72.8,"408,728",74.2,"78,445",90.1,"383,418",55.2,,,,,"383,403",64.6,"364,350",66.1,"72,739",83.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/02/2021,47037,39,Davidson County,TN,97.9,"432,510",62.3,,,"432,462",72.8,"408,707",74.2,"78,443",90.1,"383,405",55.2,,,,,"383,390",64.6,"364,337",66.1,"72,739",83.6,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
10/01/2021,47037,39,Davidson County,TN,97.9,"432,211",62.3,,,"432,163",72.8,"408,487",74.1,"78,429",90.1,"382,977",55.2,,,,,"382,963",64.5,"364,024",66.1,"72,705",83.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/30/2021,47037,39,Davidson County,TN,97.9,"431,789",62.2,,,"431,741",72.7,"408,112",74.1,"78,376",90.1,"382,517",55.1,,,,,"382,503",64.4,"363,612",66,"72,649",83.5,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/29/2021,47037,39,Davidson County,TN,97.9,"431,308",62.1,,,"431,260",72.6,"407,668",74,"78,316",90,"382,031",55,,,,,"382,017",64.3,"363,167",65.9,"72,578",83.4,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/28/2021,47037,39,Davidson County,TN,97.9,"430,812",62.1,,,"430,764",72.5,"407,238",73.9,"78,257",89.9,"381,426",54.9,,,,,"381,412",64.2,"362,640",65.8,"72,522",83.3,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/27/2021,47037,39,Davidson County,TN,97.9,"429,657",61.9,,,"429,609",72.3,"406,183",73.7,"78,152",89.8,"379,630",54.7,,,,,"379,616",63.9,"361,088",65.5,"72,377",83.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/26/2021,47037,39,Davidson County,TN,97.9,"429,641",61.9,,,"429,593",72.3,"406,167",73.7,"78,149",89.8,"379,621",54.7,,,,,"379,607",63.9,"361,080",65.5,"72,376",83.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/25/2021,47037,38,Davidson County,TN,97.9,"429,624",61.9,,,"429,576",72.3,"406,150",73.7,"78,146",89.8,"379,606",54.7,,,,,"379,592",63.9,"361,065",65.5,"72,375",83.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/24/2021,47037,38,Davidson County,TN,97.9,"428,914",61.8,,,"428,866",72.2,"405,501",73.6,"78,107",89.8,"378,651",54.5,,,,,"378,637",63.8,"360,199",65.4,"72,312",83.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/23/2021,47037,38,Davidson County,TN,97.9,"428,394",61.7,,,"428,346",72.1,"405,079",73.5,"78,078",89.7,"377,989",54.5,,,,,"377,975",63.7,"359,677",65.3,"72,263",83,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/22/2021,47037,38,Davidson County,TN,97.9,"427,668",61.6,,,"427,620",72,"404,416",73.4,"78,024",89.7,"377,145",54.3,,,,,"377,131",63.5,"358,915",65.1,"72,212",83,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/21/2021,47037,38,Davidson County,TN,97.9,"427,187",61.5,,,"427,139",71.9,"403,971",73.3,"77,987",89.6,"376,538",54.2,,,,,"376,524",63.4,"358,380",65,"72,181",82.9,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/20/2021,47037,38,Davidson County,TN,97.9,"426,481",61.4,,,"426,433",71.8,"403,333",73.2,"77,934",89.6,"375,706",54.1,,,,,"375,692",63.3,"357,633",64.9,"72,129",82.9,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/19/2021,47037,38,Davidson County,TN,97.9,"425,248",61.3,,,"425,200",71.6,"402,251",73,"77,866",89.5,"374,194",53.9,,,,,"374,180",63,"356,314",64.7,"72,046",82.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
09/18/2021,47037,37,Davidson County,TN,97.9,"425,240",61.3,,,"425,192",71.6,"402,243",73,"77,866",89.5,"374,190",53.9,,,,,"374,176",63,"356,310",64.7,"72,046",82.8,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
